codigo_anvisa,nome_produto,numero_registro,numero_processo,principio_ativo,categoria_regulatoria,cnpj_laboratorio,razao_social_laboratorio
1152512,AKINETON,156260027,25351110150201485,CLORIDRATO DE BIPERIDENO,Novo,04748181000947,Laboratórios Bagó do Brasil S/A
3571223,AKYNZEO,125760036,25351280414202277,"netupitanto, CLORIDRATO DE PALONOSETRONA",Novo,68949239000146,UNITED MEDICAL LTDA
3580669,AKYNZEO IV,125760037,25351439043202246,"CLORIDRATO CLORETO DE FOSNETUPITANTO, CLORIDRATO DE PALONOSETRONA",Novo,68949239000146,UNITED MEDICAL LTDA
1131347,ALANDRE,167730666,25351421036201640,DIENOGESTe,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
372640,ALBEL,154230044,25351017583200318,ALBENDAZOL,Similar,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
2741821,ALBEL,154230323,25351503534202177,ALBENDAZOL,Similar,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
532052,ALBENDAZOL,112130396,25351302972200761,,Genérico,53162095000106,BIOSINTÉTICA FARMACÊUTICA LTDA
857434,ALBENDAZOL,143810187,25351575389201204,ALBENDAZOL,Genérico,02814497000107,CIMED INDUSTRIA S.A
355824,ALBENDAZOL,102350662,25351053485200336,ALBENDAZOL,Genérico,57507378000365,EMS S/A
448433,ALBENDAZOL,103700492,25351048548200685,ALBENDAZOL,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
448433,ALBENDAZOL,103700492,25351048548200685,ALBENDAZOL,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
574,ALBENDAZOL,125680029,253510088040134,ALBENDAZOL,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
137525,ALBENDAZOL,125680052,253510259170177,ALBENDAZOL,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
575,ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL,103700313,253510085410046,ALBENDAZOL,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1080059,ALBENTEL,103700676,25351751866201437,ALBENDAZOL,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1082663,ALBENTEL,103700685,25351753858201425,ALBENDAZOL,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
6208,ALBISTIN,107150112,250000026739541,NISTATINA,Similar,44010437000181,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA
2031137,ALBOCRESIL,178170908,25351109983202122,"POLICRESULENO, POLICRESULENO A 36%",Novo,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
588,ALBUMAX,116370049,253510227170091,ALBUMINA HUMANA,Similar,58430828000160,BLAU FARMACÊUTICA S.A.
69926,ALBUMINA HUMANA GRIFOLS,136410001,250000035399502,ALBUMINA HUMANA,Novo,02513899000171,GRIFOLS BRASIL LTDA
2811963,ALBUMINA HUMANA HEMOBRÁS,193040002,25351703906202163,ALBUMINA HUMANA,Novo,07607851000146,EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA
1480035,ALBUMINA SÉRICA HUMANA NORMAL,106390295,25351779247202055,ALBUMINA HUMANA,Biológico,60397775000174,TAKEDA PHARMA LTDA.
271147,ALCACHOFRA  HERBARIUM,118600042,25351011446200361,CYNARA SCOLYMUS L.,Fitoterápico,78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA
271147,ALCACHOFRA  HERBARIUM,118600042,25351011446200361,CYNARA SCOLYMUS L.,Fitoterápico,78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA
3672261,ALCACHOFRA AIRELA,144930075,25351762699202341,CYNARA SCOLYMUS L.,Fitoterápico,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.
3672261,ALCACHOFRA AIRELA,144930075,25351762699202341,CYNARA SCOLYMUS L.,Fitoterápico,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.
668855,ALCACHOFRA ASPEN PHARMA,137640116,25351382148200908,CYNARA SCOLYMUS L.,Fitoterápico,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA
825148,ALCACHOFRA MULTILAB,118190119,25351363220201112,CYNARA SCOLYMUS L.,Fitoterápico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
854474,ALCACHOFRA NATULAB,138410056,25351199493201218,CYNARA SCOLYMUS L.,Fitoterápico,02456955000183,NATULAB LABORATÓRIO S.A
854474,ALCACHOFRA NATULAB,138410056,25351199493201218,CYNARA SCOLYMUS L.,Fitoterápico,02456955000183,NATULAB LABORATÓRIO S.A
1261611,ALCACHOFRA VIDORA,104730042,25351149445201704,CYNARA SCOLYMUS L.,Fitoterápico,92762277000170,VIDORA FARMACÊUTICA LTDA
3654051,ALCACHOFRA VITAMEDIC,103920231,25351449551202313,CYNARA SCOLYMUS L.,Fitoterápico,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
3142,ALCACHOFRAX,100663378,250000087379979,CYNARA SCOLYMUS L.,Fitoterápico,84684620000187,LABORATORIO CATARINENSE LTDA
281406,ALCAGEST,144930033,25351025791200382,CYNARA SCOLYMUS L.,Fitoterápico,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.
281406,ALCAGEST,144930033,25351025791200382,CYNARA SCOLYMUS L.,Fitoterápico,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.
249300,ALCYTAM,105250016,25351202949200263,"CITALOPRAM, BROMIDRATO DE CITALOPRAM",Similar,33078528000132,TORRENT DO BRASIL LTDA
1181800,ALDACTONE,121100419,25351097372201703,ESPIRONOLACTONA,Novo,61072393000133,PFIZER BRASIL LTDA
1081286,ALDIJET,103720265,25351726423201416,"ALGESTONA ACETOFENIDA, ENANTATO DE ESTRADIOL",Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
675930,ALDOMET,137640117,25351266375200925,METILDOPA,Novo,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1324800,ALDURAZYME,183260344,25351190077201921,LARONIDASE,Biológico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
2013834,ALEKTOS,178170902,25351109991202179,bilastina,Novo,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
2025539,ALEKTOS PED,178170909,25351110097202141,bilastina,Novo,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
614,ALENDIL,103900123,250000052969818,ALENDRONATO SÓDICO TRIHIDRATADO,Similar,33349473000158,FARMOQUÍMICA S/A
409656,ALENDIL CÁLCIO D,103900175,25351072022200535,"CARBONATO DE CÁLCIO, COLECALCIFEROL, alendronato de sódio tri-hidratado",Novo,33349473000158,FARMOQUÍMICA S/A
1306626,ALENDRONATO DE SODIO,105730675,25351011436201993,alendronato de sódio,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1010620,ALENDRONATO DE SODIO,110390197,25351149857201461,alendronato de sódio tri-hidratado,Genérico,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP
688432,ALENDRONATO DE SODIO,103700604,25351208937201001,alendronato de sódio,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
731008,ALENDRONATO DE SÓDIO,155840415,25351751639201092,alendronato de sódio tri-hidratado,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1083482,ALENDRONATO DE SÓDIO,102351128,25351490882201529,alendronato de sódio tri-hidratado,Genérico,57507378000365,EMS S/A
1132619,ALENDRONATO DE SÓDIO,105830829,25351482017201517,alendronato de sódio tri-hidratado,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
611737,ALENDRONATO DE SÓDIO,167730074,25351671288200816,alendronato de sódio tri-hidratado,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
3484851,ALENDRONATO DE SÓDIO,118190299,25351063017202232,alendronato de sódio tri-hidratado,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1298859,ALENIA,105730566,25351676160201811,"fumarato de formoterol di-hidratado, BUDESONIDA",Novo,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1013228,ALENTHUS XR,183260010,25351664127201431,CLORIDRATO DE VENLAFAXINA,Similar,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
3619223,ALERADINA,105831035,25351305650202394,DESLORATADINA,Similar,45992062000165,GERMED FARMACEUTICA LTDA
249350,ALERFIN,100580104,25351010274200317,DIPROPIONATO DE BECLOMETASONA,Similar,61363032000146,CHIESI FARMACÊUTICA LTDA
739612,ALERGALIV,167730251,25351661876201015,LORATADINA,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
802102,ALERGIDEX,155840128,25351555983201142,"MALEATO DE DEXCLORFENIRAMINA, BETAMETASONA",Similar,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
3590560,ALERGOMINE,143810292,25351043517202339,MALEATO DE DEXCLORFENIRAMINA,Similar,02814497000107,CIMED INDUSTRIA S.A
587027,ALERGOMINE,143810149,25351286818200816,MALEATO DE DEXCLORFENIRAMINA,Similar,02814497000107,CIMED INDUSTRIA S.A
1060664,ALEVO,103720251,25351180241201266,LEVOFLOXACINO HEMIIDRATADO,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
1097172,ALEVO,103720270,25351919615201628,LEVOFLOXACINO HEMIIDRATADO,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
276780,ALFAEPOETINA,116370059,25351195167200261,"ALFAEPOETINA, ERITROPOETINA HUMANA RECOMBINANTE",Biológico,58430828000160,BLAU FARMACÊUTICA S.A.
402991,ALFAEPOETINA,110630110,25351023036200525,ALFAEPOETINA,Biológico,33781055000135,FUNDAÇÃO OSWALDO CRUZ
708328,ALFAESTRADIOL,106460190,25351475740201014,ALFAESTRADIOL,Genérico,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA
1283213,ALFAINTERFERONA 2B (RECOMBINANTE),105730528,25351689303201846,ALFAINTERFERONA 2B,Novo,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
403187,ALFAINTERFERONA 2b,110630111,25351050387200517,ALFAINTERFERONA 2B,Biológico,33781055000135,FUNDAÇÃO OSWALDO CRUZ
2302,ALFAST,102980132,250000158939238,CLORIDRATO DE ALFENTANILA MONOIDRATADA,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1140291,ALFRON,135690701,25351402843201582,ALPRAZOLAM,Similar,00923140000131,EMS SIGMA PHARMA LTDA
418689,ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL,102350783,25351260934200562,"ALGESTONA ACETOFENIDA, ENANTATO DE ESTRADIOL",Genérico,57507378000365,EMS S/A
510396,ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL,100430986,25351010214200710,"ALGESTONA ACETOFENIDA, ENANTATO DE ESTRADIOL",Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
70018,ALGEXIN COMPOSTO,143810048,2599201895171,"BUTIL BROMETO DE ESCOPOLAMINA, BUTILBROMETO DE ESCOPOLAMINA, dipirona monoidratada, DIPIRONA",Similar,02814497000107,CIMED INDUSTRIA S.A
2691154,ALGICOD,100431366,25351049634202144,"PARACETAMOL, FOSFATO DE CODEÍNA",Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
2653363,ALGIE,100431353,25351833305202184,CETOPROFENO,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
3631730,ALGILIVE,105730065,25351441704202384,LISINATO DE CETOPROFENO,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3508954,ALGY GOTAS,103920205,25351570924202233,IBUPROFENO,Similar,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
4901,ALGY-FLANDERIL,103920065,250000164739954,IBUPROFENO,Similar,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
3603089,ALGY-FLANDERIL CAPS,103920220,25351097773202346,IBUPROFENO,Similar,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
135,ALICURA,100660047,2599200675233,"ÁCIDO ACETILSALICÍLICO, CAFEÍNA",Similar,84684620000187,LABORATORIO CATARINENSE LTDA
359436,ALIMAX,102980347,25351069264200380,HEPARINA SÓDICA SUÍNA,Biológico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
359436,ALIMAX,102980347,25351069264200380,HEPARINA SÓDICA SUÍNA,Biológico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
358726,ALIMTA,112600166,25351016112200465,PEMETREXEDE,Novo,43940618000144,ELI LILLY DO BRASIL LTDA
414376,ALIVBABY,107150161,250000019019881,"NISTATINA, ÓXIDO DE ZINCO",Similar,44010437000181,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA
1041140,ALIVDIP,103700630,25351557060201454,DIPIRONA,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1038903,ALIVDIP,103700624,25351618766201023,DIPIRONA,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
3386556,ALIVETORE,105530392,25351059791202249,ETORICOXIBE,Similar,56998701000116,ABBOTT LABORATÓRIOS DO BRASIL LTDA
7354,ALIVIOL,115600036,250000045319951,"SALICILATO DE METILA, CÂNFORA, ESSÊNCIA DE MOSTARDA, LEVOMENTOL, ESSÊNCIA DE ALFAZEMA, ESSÊNCIA DE TEREBENTINA, MENTOL",Específico,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA
1076131,ALIVIUM,178170807,25351258367201574,IBUPROFENO,Novo,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
1057148,ALIVIUM,178170780,25351261802201560,IBUPROFENO,Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
696258,ALIVIUM,178170826,25351316225201031,IBUPROFENO,Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
735909,ALIVPRESS,143810163,25351823512201068,BESILATO DE ANLODIPINO,Similar,02814497000107,CIMED INDUSTRIA S.A
1144993,ALKERAN,137640150,25351594701201607,melfalana,Novo,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA
3653717,ALLEGRA,186200010,25351571208202354,CLORIDRATO DE FEXOFENADINA,Novo,38391432000143,OPELLA HEALTHCARE BRAZIL LTDA
3624561,ALLEGRA D,186200001,25351302949202397,"CLORIDRATO DE FEXOFENADINA, CLORIDRATO DE PSEUDOEFEDRINA",Novo,38391432000143,OPELLA HEALTHCARE BRAZIL LTDA
3656524,ALLENASAL,186200013,25351617418202304,ACETONIDA DE TRIANCINOLONA,Similar,38391432000143,OPELLA HEALTHCARE BRAZIL LTDA
2998018,ALLEP,155840615,25351218338202108,bilastina,Similar,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
3171148,ALLEP PEDIÁTRICO,155840618,25351432959202194,bilastina,Similar,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
2825395,ALLESTRA CONTI,105730047,25351090341202142,"ETINILESTRADIOL, GESTODENO",Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
274140,ALLEXOFEDRIN,102350637,25351001396200252,"CLORIDRATO DE FEXOFENADINA, CLORIDRATO DE PSEUDOEFEDRINA",Similar,57507378000365,EMS S/A
514083,ALLEXOFEDRIN D,102350860,25351001397200215,"CLORIDRATO DE FEXOFENADINA, CLORIDRATO DE PSEUDOEFEDRINA",Similar,57507378000365,EMS S/A
1375209,ALLEXOFEDRIN PEDIÁTRICO,102351327,25351460829201927,CLORIDRATO DE FEXOFENADINA,Similar,57507378000365,EMS S/A
1158172,ALLOVITA,167730629,25351128664201730,MINOXIDIL,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1203910,ALLUNY,114620011,25351502966201784,DIENOGESTe,Similar,17440261000125,MYRALIS INDÚSTRIA FARMACÊUTICA LTDA
758149,ALLURENE,170560088,25351000642201152,DIENOGESTe,Novo,18459628000115,BAYER S.A.
3482355,ALMINDA,116180294,25351095821202281,ticagrelor,Similar,60318797000100,ASTRAZENECA DO BRASIL LTDA
2755901,ALOFF,100431386,25351111770202161,DESLORATADINA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
2744197,ALOFF XPE,100431380,25351089841202131,DESLORATADINA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
284735,ALOIS,101180592,25351016175200331,CLORIDRATO DE MEMANTINA,Similar,62462015000129,APSEN FARMACEUTICA S/A
588024,ALOIS,101180615,25351355801200816,CLORIDRATO DE MEMANTINA,Novo,62462015000129,APSEN FARMACEUTICA S/A
1302732,ALOIS DUO,101180628,25351046006201992,"CLORIDRATO DE DONEPEZILA, CLORIDRATO DE DONEPEZILA MONOIDRATADO, CLORIDRATO DE MEMANTINA",Similar,62462015000129,APSEN FARMACEUTICA S/A
2269925,ALOIS DUO PACK,101180645,25351558025202181,"CLORIDRATO DE DONEPEZILA, CLORIDRATO DE MEMANTINA",Novo,62462015000129,APSEN FARMACEUTICA S/A
2269925,ALOIS DUO PACK,101180645,25351558025202181,"CLORIDRATO DE DONEPEZILA, CLORIDRATO DE MEMANTINA",Novo,62462015000129,APSEN FARMACEUTICA S/A
2509243,ALOND,115350009,25351574199202191,PREGABALINA,Similar,36674526000102,UPJOHN BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA.
1014732,ALOPURINOL,183260035,25351688742201476,ALOPURINOL,Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
693859,ALOXIDIL,101910304,25351276599201061,MINOXIDIL,Similar,61517397000188,THERASKIN FARMACEUTICA LTDA.
1271726,ALOZEX,109740270,25351318349201883,ALFAESTRADIOL,Similar,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
1148776,ALPES,103720276,25351594676201678,CLORIDRATO DE BUPROPIONA,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
2292746,ALPES XL,103720305,25351536038202019,CLORIDRATO DE BUPROPIONA,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
605018,ALPHABRIN,154230138,25351566320200834,TARTARATO DE BRIMONIDINA,Similar,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
2635,ALPHACAINE,101770016,250000354709631,"CLORIDRATO DE LIDOCAINA, EPINEFRINA",Similar,33112665000146,DFL INDÚSTRIA E COMÉRCIO S/A
7860,ALPHAGAN,101470142,250000250539615,TARTARATO DE BRIMONIDINA,Novo,43426626000177,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA
1311874,ALPHALIV,177940038,25351549655201860,"PASSIFLORA INCARNATA, Passiflora incarnata L.",Fitoterápico,09545589000188,MABRA FARMACEUTICA LTDA
743846,ALPHANATE,136410014,25351654054201052,"FATOR VIII DE COAGULAÇÃO, fator de von Willebrand",Biológico,02513899000171,GRIFOLS BRASIL LTDA
804409,ALPHANINE,136410016,25351787623201148,FATOR IX DE COAGULAÇÃO,Biológico,02513899000171,GRIFOLS BRASIL LTDA
1287727,ALPRAZOLAM,105730551,25351689262201898,ALPRAZOLAM,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
347432,ALPRAZOLAM,102350663,25351045574200317,ALPRAZOLAM,Genérico,57507378000365,EMS S/A
345974,ALPRAZOLAM,100430041,25351041190200317,ALPRAZOLAM,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
614670,ALPRAZOLAM,156510024,25351359481200792,ALPRAZOLAM,Genérico,05254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA
998489,ALPROXY,127480029,25351004453201478,ALPROSTADIL,Novo,38909503000157,OPEM REPRESENTAÇÃO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA
1144485,ALTAD,100431202,25351486871201625,COLECALCIFEROL,Específico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1243341,ALTAD CAPS,100431261,25351000830201705,COLECALCIFEROL,Específico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1335511,ALTIVA,100431273,25351301787201993,CLORIDRATO DE FEXOFENADINA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1298481,ALTRYXEN,100431421,25351853495201851,DECITABINA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
2508754,ALTVEN,188300085,25351574194202169,CLORIDRATO DE VENLAFAXINA,Similar,11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA
2826468,ALURAX,100431405,25351227143202141,DIENOGESTe,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
2333048,ALYVIAZES,144930063,25351662005202112,IBUPROFENO,Similar,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.
1073413,ALZYNAMIN,106460211,25351499776201519,BROMIDRATO DE GALANTAMINA,Similar,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA
1014308,AMAGLYN,103700614,25351194651201147,GLIMEPIRIDA,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
2990239,AMALFI,100431425,25351178953202166,ISOTRETINOÍNA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
466454,AMATO,100430959,25351299730200511,TOPIRAMATO,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
879,AMBISOME,125760007,250000021769698,ANFOTERICINA B,Novo,68949239000146,UNITED MEDICAL LTDA
2303,AMBROL,100380048,250000008449995,CLORIDRATO DE AMBROXOL,Similar,46179008000168,BRASTERAPICA PHARMACEUTICA LTDA.
173329,AMBROXMEL,143810087,25351010850200318,CLORIDRATO DE AMBROXOL,Similar,02814497000107,CIMED INDUSTRIA S.A
3548752,AMCLAVU,104971506,25351953779202141,"AMOXICILINA TRI-hIDRATADA, CLAVULANATO DE POTÁSSIO",Similar,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
2758263,AMELIVU,159210005,25351424170202160,ranibizumabe,Biológico,24563776000188,Samsung Bioepis br Pharmaceutical ltda.
1283576,AMENIFLAC,100850148,25351699994201896,PARACETAMOL,Novo,31673254000102,LABORATÓRIOS B. BRAUN S/A
1104282,AMGEVITA,102440015,25351035276201673,ADALIMUMABE,Biológico,18774815000193,AMGEN BIOTECNOLOGIA DO BRASIL LTDA.
711351,AMICORED,164000007,25351499895201026,CIANOCOBALAMINA,Específico,05155425000193,VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA
553567,AMINOFILINA,113430165,25351552748200719,AMINOFILINA,Genérico,19570720000110,HIPOLABOR FARMACEUTICA LTDA
403778,AMINOFILINA,113430118,25351171752200437,AMINOFILINA,Genérico,19570720000110,HIPOLABOR FARMACEUTICA LTDA
485514,AMINOFILINA,103870059,25351287094200666,AMINOFILINA,Genérico,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA
274667,AMINOFILINA,103700445,25351020080200311,AMINOFILINA,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
492378,AMINOFILINA,103920165,25351382434200661,AMINOFILINA,Genérico,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
524068,AMINOSTERIL N-HEPA 8%,100410133,25351151251200787,"ISOLEUCINA, L-ISOLEUCINA, L-LEUCINA, LEUCINA, ACETATO DE LISINA, L-LISINA, L-METIONINA, metionina (11 C), ACETILCISTEÍNA, FENILALAMINA, L-FENILALANINA, L-TREONINA, TREONINA, L-TRIPTOFANO, TRIPTOFANo, LEVOVALINA, ARGININA, L-ARGININA, HISTIDINA, L-HISTIDINA, GLICINA, ALANINA, L-ALANINA, L-PROLINA, PROLINA, L-SERINA, SERINA",Específico,49324221000104,FRESENIUS KABI BRASIL LTDA
5183,AMINOVEN,100419935,253510078150034,"ISOLEUCINA, L-ISOLEUCINA, L-LEUCINA, LEUCINA, ACETATO DE LISINA, L-METIONINA, FENILALANINA, L-FENILALANINA, L-TREONINA, TREONINA, L-TRIPTOFANO, TRIPTOFANo, ARGININA, LEVOVALINA, L-ARGININA, L-HISTIDINA, HISTIDINA, L-ALANINA, ALANINA, GLICINA, L-PROLINA, PROLINA, TAURINA, L-SERINA, SERINA, TIROSINA, N-ACETIL TIROSINA, N-ACETIL CISTEÍNA, L-ÁCIDO MÁLICO",Específico,49324221000104,FRESENIUS KABI BRASIL LTDA
2332,AMIOBAL,101460069,250000209119933,CLORIDRATO DE AMIODARONA,Similar,61150447000131,LABORATÓRIOS BALDACCI LTDA
167967,AMIORON,154230002,25351221106200266,CLORIDRATO DE AMIODARONA,Similar,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
910409,AMIXAL,100850145,25351316879201389,"ISOLEUCINA, LEUCINA, ACETATO DE LISINA, LISINA, levometionina, FENILALANINA, TREONINA, TRIPTOFANo, VALINA, ARGININA, HISTIDINA, ALANINA, GLICINA, ÁCIDO ASPÁRTICO, ÁCIDO GLUTÂMICO, PROLINA, SERINA, TIROSINA, metionina (11 C)",Específico,31673254000102,LABORATÓRIOS B. BRAUN S/A
165000,AMLODIL,103920150,253510312040015,BESILATO DE ANLODIPINO,Similar,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
1125,AMLOVASC,100470275,253510099260076,BESILATO DE ANLODIPINO,Similar,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
2087368,AMMY,178170953,25351285228202143,DROSPIRENONA,Novo,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
1417887,AMOME,178170887,25351508448202070,FUROATO DE MOMETASONA MONOIDRATADO,Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
1040811,AMORA,100431298,25351287861201528,"ACETATO DE CLORMADINONA, ETINILESTRADIOL",Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1151311,AMOX-EMS,102351194,25351068925201755,AMOXICILINA TRI-hIDRATADA,Similar,57507378000365,EMS S/A
1164106,AMOX-EMS,102351211,25351120923201784,AMOXICILINA TRI-hIDRATADA,Similar,57507378000365,EMS S/A
801569,AMOXICILINA,155840102,25351534966201115,AMOXICILINA TRI-hIDRATADA,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
801733,AMOXICILINA,155840141,25351535160201175,AMOXICILINA TRI-hIDRATADA,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
